SMILES,SMILES_state,Warheads,Linker,NLL
CCC(=O)Nc1cc(C2CC3(C2)CN(C(=O)CCC2CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CN(C(=O)CCC1CCN([*])CC1)C2,11.14
CCC(=O)Nc1cc(C2CN(C34CC(C#Cc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)(C3)C4)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CN(C23CC(C#C[*])(C2)C3)C1,12.55
CCC(=O)Nc1cc(C2CC(CC3CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3O)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC(CC2CCN([*])CC2O)C1,15.29
CCC(=O)Nc1cc(C2CCC(N3CCC(Cc4ccc5c(c4)C4(CCN(c6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC4)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(N2CCC(Cc3ccc4c(c3)C3(CCN([*])CC3)C4=O)CC2)CC1,21.65
CCC(=O)Nc1cc(C2(F)C3CCC2CN(c2cccc4c2C(=O)N(C2CCC(=O)NC2=O)C4=O)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(F)C2CCC1CN([*])C2,8.1
CCC(=O)Nc1cc(C2(C)CCC(CCc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C)CCC(CC[*])CC1,10.28
CCC(=O)Nc1cc(C2CC3(C(=O)OC(C)(C)CCOC(=O)CCN4CCC(C5CCN(C6CCN(c7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)CC5)CC4)CC2C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1C2CC(C(=O)OC(C)(C)CCOC(=O)CCN3CCC(C4CCN(C5CCN([*])CC5)CC4)CC3)(C1)C2,38.92
CCC(=O)Nc1cc(C2CC3(CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(CCN([*])CC2)C1,4.65
CCC(=O)Nc1cc(C2(C)CCC3(CCC(N4CCN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C)CCC2(CCC(N3CCN([*])CC3)CC2)CC1,11.55
CCC(=O)Nc1cc(N2C3CCC2CN(C(C)OC(C)(C)C2CN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]N1C2CCC1CN(C(C)OC(C)(C)C1CN([*])C1)C2,27.67
CCC(=O)Nc1cc(C2(C)CCC3(CC(CNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C)CCC2(C1)CC(CN[*])C2,14.25
CCC(=O)Nc1cc(C2CN(C3CN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)CCC2O)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CN(C2CN([*])C2)CCC1O,13.55
CCC(=O)Nc1cc(C2CCC(C3(O)CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(C2(O)CCN([*])CC2)CC1,5.81
CCC(=O)Nc1cc(C2CCC(C3(N)CCC(Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(C2(N)CCC(N[*])CC2)CC1,13.01
CCC(=O)Nc1cc(C2CC3(CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(CCN([*])C2)C1,6
CCC(=O)Nc1cc(C2(C(F)F)CCC(N3CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C(F)F)CCC(N2CCN([*])CC2)CC1,9.27
CCC(=O)Nc1cc(N2C3CCC2CN(CCOCCOCCOCCNc2cccc4c2C(=O)N(C2CCC(=O)NC2=O)C4=O)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]N1C2CCC1CN(CCOCCOCCOCCN[*])C2,17.55
CCC(=O)Nc1cc(C2(C)CCC3(CC2)CC(N(C)c2cccc4c2C(=O)N(C2CCC(=O)NC2=O)C4=O)C3(F)F)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C)CCC2(CC1)CC(N(C)[*])C2(F)F,19.1
CCC(=O)Nc1cc(C2CCC(N(C)C3CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(N(C)C2CCN([*])CC2)CC1,6.99
CCC(=O)Nc1cc(C2(F)CCC(C3(OC)CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(F)CCC(C2(OC)CCN([*])CC2)CC1,11.62
CCC(=O)Nc1cc(C2(C3CCN(C4CN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C2CCN(C3CN([*])C3)CC2)CC1,6.57
CCC(=O)Nc1cc(C2CCC(N3CC4(CN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)C3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(N2CC3(CN([*])C3)C2)CC1,7.41
CCC(=O)Nc1cc(C2(C3CCNCC3)CCN(c3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C2CCNCC2)CCN([*])CC1,8.94
CCC(=O)Nc1cc(C2CC3(C2)CC(N2CCC(C)CC2)CN(c2cccc4c2C(=O)N(C2CCC(=O)NC2=O)C4=O)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CC(N1CCC(C)CC1)CN([*])C2,19.14
CCC(=O)Nc1cc(C2(N3CCC(OC4CCN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(N2CCC(OC3CCN([*])CC3)CC2)CC1,13.33
CCC(=O)Nc1cc(C2(C)CC3(CN(C4CN(C5CCN(c6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)C4)C3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C)CC2(C1)CN(C1CN(C3CCN([*])CC3)C1)C2,13.35
CCC(=O)Nc1cc(C23CCC(N4CCN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)(CC2)CC3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C12CCC(N3CCN([*])CC3)(CC1)CC2,5.53
CCC(=O)Nc1cc(C2CC3(C2)CN(C2CCC(CNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CN(C1CCC(CN[*])CC1)C2,9.41
CCC(=O)Nc1cc(C2CCC3(C2)CN(c2cccc4c2C(=O)N(C2CCC(=O)NC2=O)C4=O)CCS3(=O)=O)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC2(C1)CN([*])CCS2(=O)=O,11.79
CCC(=O)Nc1cc(C23CCC(C2)C(N(C)C(=O)C#CC2CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C12CCC(C1)C(N(C)C(=O)C#CC1CCN([*])CC1)C2,18.08
CCC(=O)Nc1cc(C2(C)CCC(N3CCCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C)CCC(N2CCCN([*])CC2)CC1,9.76
CCC(=O)Nc1cc(C23CCC(C(=O)OC4CC5(CCN(c6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)C4)(CC2)C(F)(F)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C12CCC(C(=O)OC3CC4(CCN([*])C4)C3)(CC1)C(F)(F)C2,23.09
CCC(=O)Nc1cc(C2C3CN(C4CCN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)C(C)(C)C4)CC32)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1C2CN(C3CCN([*])C(C)(C)C3)CC12,13.65
CCC(=O)Nc1cc(C2(C)CCC(OC3CCC(Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C)CCC(OC2CCC(N[*])CC2)CC1,8.65
CCC(=O)Nc1cc(C2CCC(O)(C3CCC(C4CCN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(O)(C2CCC(C3CCN([*])CC3)CC2)CC1,12.64
CCC(=O)Nc1cc(C2(C(F)(F)F)CCC(OCCC(=O)N3CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C(F)(F)F)CCC(OCCC(=O)N2CCN([*])CC2)CC1,15.88
CCC(=O)Nc1cc(C2[C@H]3CC[C@H]2CN(c2cccc4c2C(=O)N(C2CCC(=O)NC2=O)C4=O)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1[C@H]2CC[C@H]1CN([*])C2,9.16
C=CC(=O)N1CCC(c2cc(C)c(Nc3ncc4cc(-c5c(Cl)c(OC)cc(OC)c5Cl)ccc4n3)c(NC(=O)CC)c2)(C2CCN(c3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C2CCN([*])CC2)CCN(C(=O)C=C)CC1,9.28
CCC(=O)Nc1cc(C2CC(C3(OC)CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)C3(CC3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC(C2(OC)CCN([*])CC2)C2(CC2)C1,15.64
CCC(=O)Nc1cc(C2(F)CCC(CC3CCC(Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(F)CCC(CC2CCC(N[*])CC2)CC1,12.58
CCC(=O)Nc1cc(C2(C3CCC(N4CC5[C@@H](C4)N5c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C2CCC(N3C[C@@H]4C(C3)N4[*])CC2)CC1,13.05
CCC(=O)Nc1cc(C2CC3(CC(C(=O)N4CCC(Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CC(C(=O)N1CCC(N[*])CC1)C2,10.46
CCC(=O)Nc1cc(C2C3CCC2CN(c2cccc4c2C(=O)N(C2CCC(=O)NC2=O)C4=O)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1C2CCC1CN([*])C2,4.52
CCC(=O)Nc1cc(C2(C3CCN(C(=O)C4CC(Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)CC3)CCOCC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C2CCN(C(=O)C3CC(N[*])C3)CC2)CCOCC1,13.31
CCC(=O)Nc1cc(C2CCC3(C2)CN(c2cccc4c2C(=O)N(C2CCC(=O)NC2=O)C4=O)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC2(C1)CN([*])C2,4.6
CCC(=O)Nc1cc(C2CC3(CCN(C4CCC(Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(CCN(C3CCC(N[*])CC3)CC2)C1,8.69
CCC(=O)Nc1cc(C2[C@H]3CC(N4CC5(CC(NC(=O)C6CN(c7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)C6)C5)C4)C[C@@H]23)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1[C@H]2CC(N3CC4(CC(NC(=O)C5CN([*])C5)C4)C3)C[C@@H]12,23.21
CCC(=O)Nc1cc(C23CC2CN(C2CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C12CN(C3CCN([*])CC3)CC1C2,12.43
CCC(=O)Nc1cc(C2CCC(C3(C)C=CC(Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)=CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(C2(C)C=CC(N[*])=CC2)CC1,17.53
CCC(=O)Nc1cc(C2CC(OC3CC(CNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC(OC2CC(CN[*])C2)C1,13.93
CCC(=O)Nc1cc(C2CC3(C2)CC(N2CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CC(N1CCN([*])CC1)C2,5.62
